TransactionID,Date,BranchCode,CustomerID,TellerID,Amount,TransactionType,Currency
CA00011510,2025-02-18,BR015,C503798,TLR-1481,2495.31,cash deposit,CAD
CA00015416,2025-02-18,BR034,C503494,TLR-4717,1518.24,cash deposit,CAD
CA00011888,2025-02-24,BR016,C503312,TLR-4219,889.06,cash withdrawal,CAD
CA00011450,2025-02-25,BR015,C501007,TLR-3159,1823.96,cash deposit,CAD
CA00009217,2025-02-19,BR003,C502830,TLR-9424,1583.98,cash deposit,CAD
CA00009733,2025-02-22,BR005,C501360,TLR-3974,1210.42,cash withdrawal,CAD
CA00009603,2025-02-26,BR004,C500610,TLR-6373,2573.34,cash withdrawal,CAD
CA00017340,2025-02-17,BR040,C502774,TLR-1761,476.4,cash withdrawal,CAD
CA00014173,2025-02-14,BR028,C502725,TLR-8103,1636.87,cash deposit,CAD
CA00011692,2025-02-19,BR015,C503617,TLR-6413,933.2,cash deposit,CAD
CA00011341,2025-02-26,BR014,C502356,TLR-1222,988.29,cash deposit,CAD
CA00011844,2025-02-06,BR016,C503831,TLR-4728,1196.46,cash withdrawal,CAD
CA00010317,2025-02-06,BR008,C501566,TLR-4977,1037.92,cash deposit,CAD
CA00013399,2025-02-03,BR024,C500835,TLR-4733,1090.08,cash withdrawal,CAD
CA00008931,2025-02-24,BR001,C502360,TLR-2418,577.16,cash withdrawal,CAD
CA00016083,2025-02-28,BR037,C501310,TLR-7928,2487.99,cash deposit,CAD
CA00013801,2025-02-20,BR026,C502310,TLR-3117,-675.08,cash withdrawal,CAD
CA00012953,2025-02-08,BR021,C503451,TLR-7270,721.0,cash deposit,CAD
CA00015254,2025-02-02,BR033,C502862,TLR-6864,2693.39,cash deposit,CAD
CA00016772,2025-02-17,BR040,C500999,TLR-1438,459.34,cash deposit,CAD
CA00016737,2025-02-23,BR040,C501069,TLR-5732,528.32,cash withdrawal,CAD
CA00011995,2025-02-26,BR017,C500230,TLR-5120,590.36,cash withdrawal,CAD
CA00010839,2025-02-18,BR010,C500896,TLR-9055,1556.18,cash deposit,CAD
CA00016742,2025-02-24,BR040,C501541,TLR-1610,673.38,cash deposit,CAD
CA00010652,2025-02-28,BR010,C501789,TLR-2227,751.02,cash withdrawal,CAD
CA00010773,2025-02-21,BR010,C502431,TLR-5179,974.46,cash withdrawal,CAD
CA00013594,2025-02-27,BR025,C503028,TLR-1891,317.36,cash deposit,CAD
CA00012615,2025-02-05,BR020,C500804,TLR-9274,370.48,cash withdrawal,USD
CA00017293,2025-02-26,BR040,C500903,TLR-1771,1286.04,cash deposit,CAD
CA00010803,2025-02-18,BR010,C500909,TLR-3411,3602.52,cash withdrawal,CAD
CA00008786,2025-02-06,BR001,C501553,TLR-3802,628.63,cash deposit,CAD
CA00014918,2025-02-06,BR031,C500657,TLR-7299,630.45,cash withdrawal,CAD
CA00012954,2025-02-27,BR022,C500772,TLR-1941,1549.0,cash deposit,CAD
CA00009086,2025-02-25,BR002,C501788,TLR-4383,1746.44,cash deposit,CAD
CA00013050,2025-02-25,BR023,C500083,TLR-3877,301.38,cash withdrawal,CAD
CA00012698,2025-02-26,BR020,C501737,TLR-7637,463.88,cash withdrawal,USD
CA00013556,2025-02-25,BR025,C501389,TLR-9083,-969.87,cash withdrawal,CAD
CA00015709,2025-02-06,BR036,C502926,TLR-1613,451.84,cash deposit,CAD
CA00012540,2025-02-22,BR019,C501148,TLR-6396,712.48,cash deposit,CAD
CA00011273,2025-02-25,BR014,C502467,TLR-5307,1565.47,cash deposit,CAD
CA00010276,2025-02-21,BR007,C502619,TLR-8028,5827.69,cash withdrawal,CAD
CA00015120,2025-02-19,BR033,C501769,TLR-3757,1836.19,cash deposit,CAD
CA00015641,2025-02-10,BR035,C502791,TLR-7031,1734.62,cash deposit,CAD
CA00010292,2025-02-17,BR008,C502079,TLR-2358,3660.52,cash deposit,CAD
CA00014813,2025-02-08,BR031,C503948,TLR-9117,645.82,cash deposit,CAD
CA00016031,2025-02-03,BR037,C503632,TLR-3370,606.92,cash withdrawal,CAD
CA00012512,2025-02-06,BR019,C500015,TLR-7848,680.67,cash deposit,CAD
CA00013134,2025-02-08,BR023,C501461,TLR-3591,1154.79,cash deposit,CAD
CA00010428,2025-02-01,BR008,C503478,TLR-2825,713.61,cash withdrawal,CAD
CA00015150,2025-02-11,BR033,C502690,TLR-3296,568.79,cash deposit,CAD
CA00009348,2025-02-19,BR003,C501549,TLR-1410,787.98,cash withdrawal,CAD
CA00015234,2025-02-23,BR033,C501455,TLR-8294,1093.66,cash withdrawal,CAD
CA00013012,2025-02-21,BR022,C503690,TLR-7241,2045.44,cash withdrawal,CAD
CA00014735,2025-02-11,BR031,C501167,TLR-8680,1236.76,cash deposit,CAD
CA00015610,2025-02-01,BR035,C502445,TLR-8520,658.34,cash deposit,CAD
CA00010587,2025-02-15,BR009,C503219,TLR-3685,2459.87,cash withdrawal,CAD
CA00012217,2025-02-24,BR018,C502535,TLR-8543,837.8,cash withdrawal,CAD
CA00017663,2025-02-18,BR040,C501460,TLR-6777,333.08,cash withdrawal,CAD
CA00017654,2025-02-11,BR040,C500248,TLR-1681,566.72,cash withdrawal,CAD
CA00015485,2025-02-01,BR035,C503878,TLR-8278,389.78,cash deposit,CAD
CA00014066,2025-02-03,BR027,C502570,TLR-6509,1276.03,cash withdrawal,CAD
CA00012624,2025-02-23,BR020,C501189,TLR-4930,1154.39,cash deposit,USD
CA00015205,2025-02-18,BR033,C501445,TLR-6092,762.81,cash deposit,CAD
CA00011458,2025-02-04,BR015,C500487,TLR-9794,393.72,cash deposit,CAD
CA00016846,2025-02-03,BR040,C501557,TLR-7596,1404.26,cash deposit,CAD
CA00009232,2025-02-23,BR003,C503626,TLR-4423,2546.14,cash withdrawal,CAD
CA00016956,2025-02-25,BR040,C501406,TLR-6121,583.84,cash withdrawal,CAD
CA00015540,2025-02-02,BR035,C502920,TLR-2631,1445.14,cash withdrawal,CAD
CA00016203,2025-02-02,BR037,C500667,TLR-3968,692.4,cash deposit,CAD
CA00011519,2025-02-26,BR015,C501416,TLR-9917,867.25,cash deposit,CAD
CA00015970,2025-02-03,BR036,C502646,TLR-7194,2760.67,cash withdrawal,CAD
CA00013207,2025-02-06,BR024,C500765,TLR-1803,264.15,cash withdrawal,CAD
CA00009670,2025-02-09,BR004,C502174,TLR-9921,1196.06,cash withdrawal,CAD
CA00016614,2025-02-08,BR039,C500577,TLR-4315,702.78,cash deposit,CAD
CA00012252,2025-02-23,BR018,C501188,TLR-5587,1199.22,cash withdrawal,CAD
CA00012092,2025-02-25,BR017,C502223,TLR-1176,964.03,cash withdrawal,CAD
CA00014184,2025-02-26,BR028,C501765,TLR-8164,1818.41,cash deposit,CAD
CA00010874,2025-02-10,BR011,C500359,TLR-4635,1879.43,cash deposit,CAD
CA00014717,2025-02-06,BR031,C503397,TLR-8922,1169.16,cash withdrawal,CAD
CA00011544,2025-02-06,BR015,C502650,TLR-6723,814.43,cash withdrawal,CAD
CA00012108,2025-02-05,BR017,C503237,TLR-9890,235.07,cash withdrawal,CAD
CA00013974,2025-02-24,BR027,C501867,TLR-1810,271.48,cash withdrawal,CAD
CA00011143,2025-02-01,BR013,C500940,TLR-4863,901.52,cash withdrawal,CAD
CA00011481,2025-02-26,BR015,C503019,TLR-8630,788.79,cash deposit,CAD
CA00016504,2025-02-21,BR039,C500906,TLR-7356,1239.22,cash withdrawal,CAD
CA00016034,2025-02-28,BR037,C500966,TLR-7419,209.9,cash withdrawal,CAD
CA00012480,2025-02-06,BR019,C503486,TLR-7505,1351.97,cash deposit,CAD
CA00010444,2025-02-08,BR008,C503457,TLR-8444,1722.08,cash withdrawal,CAD
CA00011467,2025-02-06,BR015,C501381,TLR-2054,853.5,cash deposit,CAD
CA00017431,2025-02-10,BR040,C501975,TLR-4607,1351.29,cash deposit,CAD
CA00012467,2025-02-03,BR019,C502717,TLR-6854,1165.33,cash deposit,CAD
CA00017236,2025-02-27,BR040,C503493,TLR-1168,693.26,cash withdrawal,CAD
CA00016754,2025-02-16,BR040,C503249,TLR-2088,1160.78,cash withdrawal,CAD
CA00016343,2025-02-01,BR038,C501740,TLR-4009,424.19,cash withdrawal,CAD
CA00013217,2025-02-24,BR024,C503505,TLR-6114,2374.94,cash withdrawal,CAD
CA00012469,2025-02-01,BR019,C502326,TLR-7822,1033.84,cash withdrawal,CAD
CA00011857,2025-02-14,BR016,C500848,TLR-5904,1046.37,cash withdrawal,CAD
CA00015675,2025-02-05,BR035,C503410,TLR-3249,1938.9,cash deposit,CAD
CA00009587,2025-02-11,BR004,C503930,TLR-2234,688.57,cash deposit,CAD
CA00013599,2025-02-04,BR025,C503783,TLR-8422,3410.9,cash deposit,CAD
CA00015984,2025-02-16,BR037,C500008,TLR-2987,1393.68,cash withdrawal,CAD
CA00016795,2025-02-15,BR040,C503122,TLR-5501,1365.79,cash withdrawal,CAD
CA00009397,2025-02-28,BR003,C500166,TLR-3348,915.74,cash deposit,CAD
CA00008765,2025-02-05,BR001,C500891,TLR-5530,483.93,cash deposit,CAD
CA00014370,2025-02-05,BR029,C500804,TLR-7927,2325.06,cash withdrawal,CAD
CA00011652,2025-02-27,BR015,C501168,TLR-9741,887.51,cash deposit,CAD
CA00011089,2025-02-21,BR012,C503626,TLR-6604,1361.43,cash deposit,CAD
CA00015861,2025-02-21,BR036,C500697,TLR-5143,2124.73,cash withdrawal,CAD
CA00012757,2025-02-28,BR020,C501738,TLR-6429,1061.55,cash withdrawal,USD
CA00017135,2025-02-28,BR040,C501350,TLR-3790,2105.88,cash withdrawal,CAD
CA00013545,2025-02-05,BR025,C503330,TLR-1874,-932.74,cash withdrawal,CAD
CA00016119,2025-02-19,BR037,C500992,TLR-7947,1291.4,cash deposit,CAD
CA00008853,2025-02-25,BR001,C500768,TLR-8384,533.31,cash deposit,CAD
CA00009296,2025-02-04,BR003,C503662,TLR-8292,8210.21,cash deposit,CAD
CA00016494,2025-02-27,BR039,C503152,TLR-9570,3044.59,cash withdrawal,CAD
CA00010740,2025-02-18,BR010,C502750,TLR-9583,592.94,cash deposit,CAD
CA00016100,2025-02-01,BR037,C502245,TLR-3237,1142.47,cash withdrawal,CAD
CA00013962,2025-02-14,BR027,C503052,TLR-3784,3437.42,cash deposit,CAD
CA00008874,2025-02-18,BR001,C501950,TLR-8100,705.25,cash withdrawal,CAD
CA00008810,2025-02-08,BR001,C503345,TLR-1824,1114.01,cash withdrawal,CAD
CA00009391,2025-02-07,BR003,C501123,TLR-8209,712.59,cash deposit,CAD
CA00013251,2025-02-05,BR024,C500751,TLR-6337,1479.15,cash withdrawal,CAD
CA00016188,2025-02-17,BR037,C503045,TLR-4224,2838.93,cash deposit,CAD
CA00010997,2025-02-25,BR012,C502480,TLR-6837,1981.2,cash withdrawal,CAD
CA00012822,2025-02-05,BR021,C500303,TLR-4463,733.44,cash withdrawal,CAD
CA00016236,2025-02-26,BR037,C501433,TLR-5736,626.84,cash withdrawal,CAD
CA00016679,2025-02-04,BR040,C500718,TLR-1263,1586.6,cash withdrawal,CAD
CA00014967,2025-02-10,BR031,C502409,TLR-3498,884.93,cash withdrawal,CAD
CA00012836,2025-02-23,BR021,C503675,TLR-7768,2318.87,cash withdrawal,CAD
CA00011848,2025-02-10,BR016,C501033,TLR-8446,294.99,cash deposit,CAD
CA00016051,2025-02-18,BR037,C503332,TLR-9141,1425.54,cash deposit,CAD
CA00017321,2025-02-05,BR040,C500393,TLR-5502,541.65,cash withdrawal,CAD
CA00010823,2025-02-10,BR010,C503700,TLR-7875,545.6,cash deposit,CAD
CA00014344,2025-02-05,BR029,C501189,TLR-4490,843.33,cash withdrawal,CAD
CA00013464,2025-02-07,BR025,C502216,TLR-7492,699.34,cash deposit,CAD
CA00015938,2025-02-06,BR036,C500940,TLR-6334,561.93,cash withdrawal,CAD
CA00009634,2025-02-15,BR004,C503716,TLR-1198,718.47,cash deposit,CAD
CA00013631,2025-02-21,BR025,C503429,TLR-8866,536.13,cash deposit,CAD
CA00016542,2025-02-05,BR039,C501579,TLR-4013,1909.91,cash withdrawal,CAD
CA00009900,2025-02-16,BR006,C503903,TLR-1704,1896.07,cash deposit,CAD
CA00015408,2025-02-15,BR034,C501023,TLR-5271,874.8,cash deposit,CAD
CA00012451,2025-02-12,BR019,C503808,TLR-6086,747.25,cash withdrawal,CAD
CA00017381,2025-02-08,BR040,C503587,TLR-7666,524.82,cash deposit,CAD
CA00016933,2025-02-19,BR040,C501307,TLR-2703,1303.02,cash withdrawal,CAD
CA00016631,2025-02-27,BR039,C500696,TLR-7181,1663.17,cash withdrawal,CAD
CA00013605,2025-02-20,BR025,C502375,TLR-3758,-1903.3,cash withdrawal,CAD
CA00009068,2025-02-03,BR002,C501328,TLR-1849,1449.19,cash deposit,CAD
CA00010862,2025-02-10,BR011,C503724,TLR-7131,947.07,cash withdrawal,CAD
CA00013376,2025-02-07,BR024,C503468,TLR-1149,1268.77,cash deposit,CAD
CA00009233,2025-02-04,BR003,C502982,TLR-2977,1569.52,cash deposit,CAD
CA00009012,2025-02-19,BR002,C500105,TLR-2393,-852.63,cash withdrawal,CAD
CA00011091,2025-02-19,BR012,C503064,TLR-3010,1347.04,cash deposit,CAD
CA00016999,2025-02-17,BR040,C500254,TLR-6131,882.35,cash deposit,CAD
CA00012860,2025-02-21,BR021,C502461,TLR-3775,2512.78,cash deposit,CAD
CA00011418,2025-02-25,BR014,C500638,TLR-4919,884.99,cash deposit,CAD
CA00013191,2025-02-18,BR024,C500971,TLR-7489,3253.19,cash withdrawal,CAD
CA00015923,2025-02-13,BR036,C502037,TLR-9228,666.44,cash deposit,CAD
CA00009325,2025-02-17,BR003,C502956,TLR-1861,595.14,cash deposit,CAD
CA00014435,2025-02-27,BR030,C500030,TLR-1981,1708.1,cash deposit,CAD
CA00012150,2025-02-04,BR017,C501454,TLR-6632,833.11,cash deposit,CAD
CA00009090,2025-02-24,BR002,C500369,TLR-6999,334.41,cash deposit,CAD
CA00013404,2025-02-02,BR024,C502768,TLR-6022,429.74,cash withdrawal,CAD
CA00015368,2025-02-06,BR034,C503962,TLR-4905,434.89,cash deposit,CAD
CA00017463,2025-02-03,BR040,C502268,TLR-8453,1717.87,cash deposit,CAD
CA00012721,2025-02-14,BR020,C501784,TLR-2553,1527.43,cash withdrawal,USD
CA00017223,2025-02-14,BR040,C502438,TLR-8180,818.19,cash withdrawal,CAD
CA00010671,2025-02-22,BR010,C502743,TLR-6731,891.45,cash deposit,CAD
CA00011947,2025-02-14,BR017,C500217,TLR-4239,1454.02,cash deposit,CAD
CA00009726,2025-02-09,BR005,C501024,TLR-9809,1212.0,cash withdrawal,CAD
CA00012264,2025-02-10,BR018,C502526,TLR-6849,1447.55,cash withdrawal,CAD
CA00009849,2025-02-08,BR006,C501735,TLR-7092,1387.34,cash withdrawal,CAD
CA00015779,2025-02-13,BR036,C503039,TLR-4170,587.34,cash deposit,CAD
CA00016340,2025-02-16,BR038,C502763,TLR-8372,510.09,cash withdrawal,CAD
CA00015912,2025-02-19,BR036,C500358,TLR-3929,1094.84,cash deposit,CAD
CA00014563,2025-02-25,BR030,C502221,TLR-8292,1076.18,cash deposit,CAD
CA00010603,2025-02-23,BR009,C501823,TLR-4083,2994.81,cash deposit,CAD
CA00015611,2025-02-16,BR035,C500599,TLR-3430,3566.13,cash withdrawal,CAD
CA00011745,2025-02-17,BR016,C501150,TLR-9132,675.53,cash withdrawal,CAD
CA00012234,2025-02-15,BR018,C500580,TLR-9228,3064.02,cash deposit,CAD
CA00010182,2025-02-25,BR007,C502291,TLR-8067,1097.46,cash deposit,CAD
CA00016787,2025-02-07,BR040,C503746,TLR-7487,1350.43,cash deposit,CAD
CA00009454,2025-02-21,BR004,C502017,TLR-2887,1145.8,cash withdrawal,CAD
CA00014362,2025-02-01,BR029,C501213,TLR-8788,868.9,cash withdrawal,CAD
CA00015353,2025-02-12,BR034,C500171,TLR-4874,664.98,cash deposit,CAD
CA00008932,2025-02-23,BR001,C501010,TLR-5745,4062.48,cash deposit,CAD
CA00010572,2025-02-17,BR009,C502336,TLR-1971,2884.47,cash deposit,CAD
CA00015172,2025-02-14,BR033,C500010,TLR-1979,670.95,cash deposit,CAD
CA00012370,2025-02-15,BR019,C500390,TLR-9138,613.4,cash deposit,CAD
CA00012863,2025-02-02,BR021,C502112,TLR-4332,376.67,cash withdrawal,CAD
CA00011790,2025-02-27,BR016,C503532,TLR-1631,676.24,cash deposit,CAD
CA00015155,2025-02-11,BR033,C501438,TLR-3510,719.32,cash deposit,CAD
CA00013052,2025-02-11,BR023,C500439,TLR-3658,912.06,cash deposit,CAD
CA00012798,2025-02-10,BR021,C503480,TLR-2119,1282.78,cash deposit,CAD
CA00010048,2025-02-23,BR006,C500307,TLR-2167,1939.48,cash withdrawal,CAD
CA00012587,2025-02-15,BR019,C501675,TLR-4045,730.65,cash deposit,CAD
CA00013252,2025-02-23,BR024,C502122,TLR-3326,1272.16,cash deposit,CAD
CA00014004,2025-02-07,BR027,C501182,TLR-1083,2163.9,cash deposit,CAD
CA00010795,2025-02-19,BR010,C503519,TLR-7032,1037.68,cash withdrawal,CAD
CA00014410,2025-02-18,BR030,C503585,TLR-3552,787.89,cash withdrawal,CAD
CA00015190,2025-02-16,BR033,C502890,TLR-5807,858.77,cash deposit,CAD
CA00013169,2025-02-27,BR024,C500093,TLR-6880,2376.99,cash withdrawal,CAD
CA00012384,2025-02-09,BR019,C500799,TLR-1789,886.05,cash deposit,CAD
CA00015056,2025-02-11,BR032,C500389,TLR-5218,550.33,cash deposit,CAD
CA00013630,2025-02-26,BR025,C500186,TLR-9530,-807.8,cash withdrawal,CAD
CA00010815,2025-02-04,BR010,C503315,TLR-6467,1724.88,cash withdrawal,CAD
CA00016525,2025-02-12,BR039,C500277,TLR-2478,1313.84,cash deposit,CAD
CA00009543,2025-02-03,BR004,C503241,TLR-5978,2825.24,cash withdrawal,CAD
CA00014579,2025-02-23,BR030,C501108,TLR-7342,265.45,cash deposit,CAD
CA00010905,2025-02-09,BR012,C500906,TLR-4327,574.44,cash deposit,CAD
CA00010819,2025-02-05,BR010,C500800,TLR-5907,1812.87,cash deposit,CAD
CA00008978,2025-02-02,BR001,C502897,TLR-6319,236.28,cash deposit,CAD
CA00010992,2025-02-03,BR012,C501321,TLR-8366,510.37,cash deposit,CAD
CA00011372,2025-02-26,BR014,C500212,TLR-6728,249.3,cash deposit,CAD
CA00014671,2025-02-26,BR030,C501228,TLR-3244,2371.88,cash withdrawal,CAD
CA00014633,2025-02-17,BR030,C503533,TLR-1925,1990.48,cash deposit,CAD
CA00010235,2025-02-11,BR007,C502878,TLR-9990,241.06,cash deposit,CAD
CA00013532,2025-02-05,BR025,C500194,TLR-5638,1803.62,cash deposit,CAD
CA00015367,2025-02-03,BR034,C500899,TLR-7923,519.98,cash deposit,CAD
CA00015579,2025-02-22,BR035,C503856,TLR-9515,1082.19,cash deposit,CAD
CA00011843,2025-02-08,BR016,C501470,TLR-2752,2421.6,cash deposit,CAD
CA00012929,2025-02-13,BR021,C502268,TLR-8358,880.61,cash withdrawal,CAD
CA00013274,2025-02-28,BR024,C501965,TLR-5369,1484.82,cash withdrawal,CAD
CA00010439,2025-02-11,BR008,C500213,TLR-7698,499.07,cash deposit,CAD
CA00014876,2025-02-06,BR031,C503981,TLR-7738,1138.32,cash deposit,CAD
CA00015301,2025-02-26,BR034,C503188,TLR-2548,627.52,cash withdrawal,CAD
CA00009909,2025-02-08,BR006,C500370,TLR-3130,2141.14,cash withdrawal,CAD
CA00013139,2025-02-26,BR023,C502500,TLR-6317,1263.36,cash deposit,CAD
CA00010449,2025-02-26,BR008,C500890,TLR-7723,668.74,cash deposit,CAD
CA00009505,2025-02-20,BR004,C500722,TLR-1157,416.86,cash withdrawal,CAD
CA00016664,2025-02-08,BR040,C503165,TLR-7968,1898.95,cash deposit,CAD
CA00010522,2025-02-11,BR008,C500256,TLR-2537,925.35,cash withdrawal,CAD
CA00014094,2025-02-24,BR027,C501748,TLR-5199,9061.48,cash deposit,CAD
CA00009947,2025-02-13,BR006,C503803,TLR-9525,1102.06,cash deposit,CAD
CA00009953,2025-02-28,BR006,C501101,TLR-4624,342.26,cash withdrawal,CAD
CA00015844,2025-02-08,BR036,C501092,TLR-4416,904.64,cash withdrawal,CAD
CA00010306,2025-02-03,BR008,C502906,TLR-4384,1526.03,cash deposit,CAD
CA00012419,2025-02-20,BR019,C501195,TLR-2574,1065.21,cash deposit,CAD
CA00016327,2025-02-01,BR038,C500579,TLR-7467,1178.68,cash deposit,CAD
CA00014061,2025-02-27,BR027,C501135,TLR-1650,1433.68,cash withdrawal,CAD
CA00010130,2025-02-25,BR007,C501320,TLR-5440,2578.7,cash withdrawal,CAD
CA00017391,2025-02-13,BR040,C502812,TLR-4672,733.02,cash withdrawal,CAD
CA00014063,2025-02-24,BR027,C502160,TLR-5957,323.14,cash withdrawal,CAD
CA00011811,2025-02-28,BR016,C500092,TLR-3330,1130.98,cash deposit,CAD
CA00015384,2025-02-23,BR034,C503908,TLR-8173,1222.65,cash deposit,CAD
CA00017286,2025-02-23,BR040,C500022,TLR-1370,1000.21,cash deposit,CAD
CA00016747,2025-02-23,BR040,C500377,TLR-5530,423.52,cash deposit,CAD
CA00009742,2025-02-23,BR005,C502674,TLR-8376,2026.69,cash withdrawal,CAD
CA00015390,2025-02-02,BR034,C503103,TLR-2501,1308.66,cash withdrawal,CAD
CA00015977,2025-02-01,BR037,C500079,TLR-7331,1789.07,cash withdrawal,CAD
CA00010488,2025-02-23,BR008,C501467,TLR-2322,2726.12,cash withdrawal,CAD
CA00012233,2025-02-03,BR018,C502126,TLR-7107,2256.84,cash withdrawal,CAD
CA00011288,2025-02-06,BR014,C500983,TLR-7044,2269.1,cash deposit,CAD
CA00013080,2025-02-09,BR023,C500546,TLR-9908,330.53,cash withdrawal,CAD
CA00015111,2025-02-28,BR033,C500205,TLR-7720,740.79,cash deposit,CAD
CA00015004,2025-02-19,BR032,C500225,TLR-9632,2088.56,cash withdrawal,CAD
CA00012332,2025-02-02,BR019,C502215,TLR-6153,925.66,cash withdrawal,CAD
CA00013224,2025-02-12,BR024,C503850,TLR-4088,1253.4,cash withdrawal,CAD
CA00012326,2025-02-21,BR019,C502657,TLR-2791,3179.87,cash deposit,CAD
CA00009828,2025-02-18,BR006,C503737,TLR-8491,1469.95,cash deposit,CAD
CA00014812,2025-02-19,BR031,C502010,TLR-3882,863.18,cash deposit,CAD
CA00011688,2025-02-17,BR015,C501777,TLR-6054,2822.79,cash withdrawal,CAD
CA00013602,2025-02-09,BR025,C503926,TLR-5986,863.54,cash deposit,CAD
CA00016834,2025-02-12,BR040,C503724,TLR-7243,2987.64,cash deposit,CAD
CA00017501,2025-02-21,BR040,C503883,TLR-1948,927.06,cash deposit,CAD
CA00011922,2025-02-16,BR016,C500812,TLR-3681,714.9,cash withdrawal,CAD
CA00013008,2025-02-24,BR022,C500120,TLR-8962,1837.74,cash withdrawal,CAD
CA00010845,2025-02-05,BR011,C503489,TLR-7981,1144.88,cash deposit,CAD
CA00011306,2025-02-25,BR014,C500950,TLR-8803,2337.51,cash deposit,CAD
CA00017193,2025-02-17,BR040,C502495,TLR-9085,122.71,cash deposit,CAD
CA00011696,2025-02-09,BR015,C503574,TLR-9151,791.86,cash withdrawal,CAD
CA00016912,2025-02-12,BR040,C503765,TLR-9886,921.74,cash withdrawal,CAD
CA00017455,2025-02-12,BR040,C503899,TLR-5801,2409.57,cash withdrawal,CAD
CA00017060,2025-02-11,BR040,C502189,TLR-3630,951.98,cash deposit,CAD
CA00014784,2025-02-08,BR031,C501470,TLR-9771,439.26,cash withdrawal,CAD
CA00016876,2025-02-05,BR040,C503496,TLR-7717,635.82,cash deposit,CAD
CA00012527,2025-02-06,BR019,C503357,TLR-4506,563.1,cash withdrawal,CAD
CA00017088,2025-02-02,BR040,C502150,TLR-6031,274.8,cash deposit,CAD
CA00017108,2025-02-02,BR040,C502861,TLR-8292,1478.6,cash withdrawal,CAD
CA00015743,2025-02-15,BR036,C503106,TLR-1263,2823.99,cash deposit,CAD
CA00010430,2025-02-20,BR008,C503142,TLR-8329,595.63,cash withdrawal,CAD
CA00009978,2025-02-09,BR006,C503759,TLR-7905,916.53,cash withdrawal,CAD
CA00014372,2025-02-20,BR029,C502920,TLR-6480,379.98,cash deposit,CAD
CA00011607,2025-02-24,BR015,C500278,TLR-5130,1423.98,cash deposit,CAD
CA00011677,2025-02-20,BR015,C502026,TLR-2332,815.55,cash withdrawal,CAD
CA00016263,2025-02-05,BR038,C500972,TLR-7774,917.5,cash withdrawal,CAD
CA00012933,2025-02-01,BR021,C500643,TLR-7857,840.87,cash deposit,CAD
CA00009639,2025-02-11,BR004,C501118,TLR-7761,2009.49,cash deposit,CAD
CA00012382,2025-02-14,BR019,C501008,TLR-8970,428.73,cash withdrawal,CAD
CA00017105,2025-02-06,BR040,C500450,TLR-8459,357.06,cash deposit,CAD
CA00016694,2025-02-20,BR040,C503627,TLR-6621,760.7,cash deposit,CAD
CA00012002,2025-02-07,BR017,C502376,TLR-1610,2432.78,cash deposit,CAD
CA00012009,2025-02-16,BR017,C501277,TLR-3750,1487.89,cash deposit,CAD
CA00015342,2025-02-04,BR034,C500054,TLR-8400,713.04,cash deposit,CAD
CA00015701,2025-02-17,BR036,C502468,TLR-3380,1674.38,cash withdrawal,CAD
CA00011090,2025-02-17,BR012,C501580,TLR-1464,4106.96,cash withdrawal,CAD
CA00015777,2025-02-14,BR036,C502853,TLR-1639,1893.75,cash deposit,CAD
CA00016360,2025-02-02,BR038,C502069,TLR-7273,806.21,cash deposit,CAD
CA00014433,2025-02-20,BR030,C501191,TLR-6866,579.88,cash deposit,CAD
CA00010643,2025-02-09,BR010,C502452,TLR-3687,1259.91,cash deposit,CAD
CA00014146,2025-02-08,BR028,C503975,TLR-6919,1137.55,cash deposit,CAD
CA00013907,2025-02-05,BR026,C502490,TLR-8210,564.75,cash deposit,CAD
CA00012807,2025-02-16,BR021,C503981,TLR-4507,1886.75,cash deposit,CAD
CA00008761,2025-02-21,BR001,C500840,TLR-5676,1042.88,cash withdrawal,CAD
CA00009731,2025-02-11,BR005,C502751,TLR-2870,620.62,cash withdrawal,CAD
CA00011734,2025-02-07,BR016,C503487,TLR-8180,2369.27,cash withdrawal,CAD
CA00015921,2025-02-23,BR036,C500837,TLR-2383,588.55,cash deposit,CAD
CA00009229,2025-02-25,BR003,C503247,TLR-5666,1875.56,cash deposit,CAD
CA00008799,2025-02-23,BR001,C501325,TLR-2526,1692.85,cash deposit,CAD
CA00010411,2025-02-17,BR008,C500761,TLR-1254,956.99,cash deposit,CAD
CA00013758,2025-02-06,BR026,C502378,TLR-4482,-576.69,cash withdrawal,CAD
CA00012178,2025-02-06,BR017,C500674,TLR-2489,1679.82,cash withdrawal,CAD
CA00009640,2025-02-19,BR004,C500262,TLR-1497,689.9,cash deposit,CAD
CA00012614,2025-02-20,BR020,C501249,TLR-4657,288.31,cash deposit,USD
CA00012610,2025-02-20,BR020,C503027,TLR-4318,2049.67,cash deposit,USD
CA00011013,2025-02-07,BR012,C502485,TLR-8918,872.97,cash deposit,CAD
